id,review_count,categories,rating,transactions,latitude,longitude,neighbourhood
CesS-E8Q3ztX6VnkXO6wBg,442,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,['delivery'],40.7143299,-73.99804,Chinatown
9aJ1MVTthZw3QjqoG7mPjg,884,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"['delivery', 'pickup']",40.72492,-73.99079,Noho
FXBrt0VpeBRengdd4fBOZw,306,"[{'alias': 'austrian', 'title': 'Austrian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",40.645298,-73.970234,Lower East Side
ikazsJps1k-Br2FbunwCtg,3359,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"['delivery', 'pickup']",40.72939,-73.98892,Noho
KFnr0CGsHQ2ABFHbLNtobQ,2742,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,[],40.764266,-73.971656,Sutton Place
-udRA8VRsQJoIaT-kxCrGg,1453,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.0,"['delivery', 'pickup']",40.75005,-73.98416,Midtown South
GlTdgd8780RNXLvz8bTmFg,1241,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['delivery', 'pickup']",40.7204574688656,-73.9952510689421,Little Italy
KIIYvTOc0Uv90aUHEGvoSg,490,"[{'alias': 'french', 'title': 'French'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,['delivery'],40.75961,-73.97562,Midtown
3Ic4C60oSH1cV2jknUXSjQ,1006,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,[],40.74452,-73.99049,Flatiron
mVN2G1c5bRtAsNlr2Tbx6Q,436,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['delivery', 'pickup']",40.73036,-73.99462,Greenwich Village
pil3w2-2REoXBwEToYZ_tQ,294,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"['delivery', 'pickup']",40.72787,-74.00107,Greenwich Village
vZgJyMZlpSSS_Y-duxd4_A,396,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'szechuan', 'title': 'Szechuan'}]",4.0,"['delivery', 'pickup']",40.71512,-73.95097,Lower East Side
hiTfA7vnxDSLv77nl6UQXQ,947,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"['delivery', 'pickup']",40.7143299,-73.95604,Lower East Side
iJUoxnxbCtVDMek4keHJFQ,146,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",40.71162,-73.96184,Lower East Side
aSFBv64GBpMOFPqIleeQFQ,1891,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"['delivery', 'pickup']",40.724612166991,-73.998574708004,Greenwich Village
NlmP5x_Ykznd55Dc85ChUg,319,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['delivery', 'pickup']",40.7567,-73.99411,Clinton
NT2mKx3_kxO9tpjeP2Sv6Q,474,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,['delivery'],40.728647,-73.999383,Greenwich Village
txSykTj5nbwmpiVNoK_Dyg,999,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"['delivery', 'pickup']",40.725456,-74.003027,Greenwich Village
50fWXrNECQQYght4ZWeBXQ,603,"[{'alias': 'fondue', 'title': 'Fondue'}, {'alias': 'french', 'title': 'French'}]",4.5,[],40.724525,-74.005652,Soho
wdGMVLUzocmnl2tST0lheg,315,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,['delivery'],40.71525,-73.99765,Chinatown
mPOa5FLgjWrK3k6yxBGQnw,447,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['delivery', 'pickup']",40.7303076612002,-74.0068030357639,West Village
a6SzfZ2F-uELmymusQVMBg,664,"[{'alias': 'polish', 'title': 'Polish'}]",4.5,"['delivery', 'pickup']",40.729977,-73.955128,Stuyvesant Town
iigqtLntqUS18cXmEXofIQ,314,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.5,"['delivery', 'pickup']",40.7451454550028,-73.9208489656448,Roosevelt Island
F-AfJgFrxNbn49Mp4l7aXg,246,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"['delivery', 'pickup']",40.68562,-73.9819,Lower East Side
_7BGw3YFNOTzP1Www3zB7g,504,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,"['restaurant_reservation', 'delivery', 'pickup']",40.7210905,-73.9840446,Lower East Side
QbrxrDFR7emcmg-niMTfew,116,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'japacurry', 'title': 'Japanese Curry'}]",4.5,"['restaurant_reservation', 'delivery', 'pickup']",40.71896322342889,-73.9948757,Little Italy
Ms1p17KsYteDlkvHnllC2g,937,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"['delivery', 'pickup']",40.75142035952174,-73.97310626441747,Turtle Bay
N5UY113nNpeKdLPv0cbMjQ,579,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,[],40.72737,-73.98525,East Village
WqjqHMozyW42XLTtLnKGag,877,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"['delivery', 'pickup']",40.7599217,-73.991841,Clinton
AybQUv47u16bwg83kqNf5w,80,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,[],40.72180362146175,-73.99648359999999,Little Italy
Exb6scc1mLuhsWrMLJqw9g,71,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",5.0,[],40.729793874721146,-73.9853292,East Village
TeBthQZ2xpxyvXheS08ovw,568,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['delivery', 'pickup']",40.722147196792015,-73.9884386705522,Noho
EHUNrnIgnhwTnpOm3gEESg,746,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['delivery', 'pickup']",40.75609,-73.924441,Roosevelt Island
9kCcNKe7z9GZFU3NhkoExA,254,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"['delivery', 'pickup']",40.703143,-73.902956,Lower East Side
sGqKDtizXj3tg9jnAc9FeQ,702,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"['delivery', 'pickup']",40.764345,-73.98798,Lincoln Square
Jwb556DrGTEZryeV7XgZmQ,771,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",3.5,"['delivery', 'pickup']",40.725639,-73.991714,Noho
6Z5OWpaeGGazJHR4LfThsw,841,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"['delivery', 'pickup']",40.73115,-74.00233,Greenwich Village
4TQMO6AaKSXHMbKvGAf-gg,282,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,['delivery'],40.73225,-74.00078,Greenwich Village
ZOfk6Ao0db5icjc0WEq7zg,550,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"['delivery', 'pickup']",40.68692,-73.98437,Lower East Side
6gDUVNZo0E9lxO2DkAhHOQ,523,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",40.72403160851802,-74.01044800203925,Tribeca
ihplCj2HKWR7z-bBKf8Nzw,318,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"['delivery', 'pickup']",40.7225246,-73.9821975,East Village
wZoGczlX-vHoZ96pL6EEVA,556,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"['delivery', 'pickup']",40.71609,-73.96286,Lower East Side
vVVmHacu2YAxKfpIjhfd1g,604,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"['delivery', 'pickup']",40.743553,-73.980026,Murray Hill
GknCLz8E_mC211psEX8lYg,120,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,[],40.7297821044922,-73.9992218017578,Greenwich Village
fuS39acPaRi38DhSSwEI4Q,443,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tuscan', 'title': 'Tuscan'}]",4.0,"['delivery', 'pickup']",40.70789,-74.00712,Financial District
mi3r8tPY-nHGfsl-9BGmBw,319,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,[],40.745939,-73.983523,Murray Hill
6jPju63RQy3P3ov9-ejP7g,274,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,"['delivery', 'pickup']",40.709946,-73.968608,Lower East Side
s-b1Mn_Gzkftz2MCjZ3lwg,384,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.5,"['delivery', 'pickup']",40.74769,-73.98735,Midtown South
swKXaURwqdSrSTcpHsxdbA,243,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'southern', 'title': 'Southern'}]",4.5,"['delivery', 'pickup']",40.67421,-73.96324,Lower East Side
7K9WGGP9SOUxdlJ4ozFy8A,413,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"['delivery', 'pickup']",40.7769295040115,-73.9214426951538,Yorkville
q-QEwZi32JCnjb7zbY-PQw,159,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'french', 'title': 'French'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"['delivery', 'pickup']",40.72551,-73.98838,Noho
feY7PgoRjCp2qReaIitRkQ,260,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"['delivery', 'pickup']",40.6782327,-73.998062,Chinatown
md5mjDamLsh1uxHDU9PfGA,169,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"['delivery', 'pickup']",40.74324,-73.99123,Flatiron
SysAthrDghPL62a6OElOCQ,552,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"['delivery', 'pickup']",40.726957,-73.9885354,Noho
YS8pw7sYOBqaW23FCOqecg,286,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"['delivery', 'pickup']",40.74121,-73.99665,Flatiron
mlGfXoxc8cEss8Yms6VrXg,2324,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['delivery', 'pickup']",40.714066,-73.956327,Lower East Side
G18cPTEjuxXx957dGYBDAQ,538,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,['delivery'],40.7106126934043,-73.9658814005443,Lower East Side
uYLIo8FCr9Ug5SFORDdsPA,299,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.0,"['delivery', 'pickup']",40.71944096840517,-73.9850998321304,Lower East Side
nGyffNA23K4sO08rKB2E5g,318,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['delivery', 'pickup']",40.72768,-73.98502,East Village
jo30o65XFWmgMJS86zFiFQ,860,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,['pickup'],40.719907,-73.997294,Little Italy
d-DQwNxs77Pah2ys0q7w1Q,651,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,['delivery'],40.71915,-74.00994,Tribeca
v8_MaF5d2u5qZ6evINBsig,307,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,[],40.73913,-74.00363,Chelsea
8WnHtvMdPWE66eSkUdbLhQ,937,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"['pickup', 'delivery']",40.7344965,-74.0020674,West Village
QR7eMOsOXxGg26xx4wQUOw,239,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"['pickup', 'delivery']",40.7603523698496,-73.9898819848895,Clinton
wRHUJ69-f4CiV5BRY72mUg,583,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,"['pickup', 'restaurant_reservation', 'delivery']",40.763702,-73.988386,Lincoln Square
YJnxQvkqwAiWfqUFlAnE0Q,650,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,[],40.73988952257089,-74.00737963498764,West Village
BSv3awhABROYjjwlQaQ-Qw,659,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"['pickup', 'delivery']",40.716698,-74.00816,Civic Center
fAPkN79fe7Gjq7A6fj6s9Q,282,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'creperies', 'title': 'Creperies'}]",4.5,"['pickup', 'delivery']",40.7587335,-73.8920429,Roosevelt Island
SxKvgnkMMZdhBJcxxKQnww,1436,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,['delivery'],40.76371615273354,-73.97624989600685,Midtown
lynQoI3w_pzYfHGeuUU-Qg,1216,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.5,"['pickup', 'delivery']",40.7174109,-73.99210041198651,Chinatown
IhSVn0TaX8xXb3wcQ-fgcA,2825,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"['pickup', 'delivery']",40.71839,-73.9917399,Chinatown
22CRLIEfJWIO-8RjEiecAg,1104,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"['pickup', 'delivery']",40.741236,-73.881306,Roosevelt Island
1ozuYD1HTa4u2F_NR9uUJg,158,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"['pickup', 'delivery']",40.72886,-73.9813,East Village
0SakkRuHhECsDsZ8mRkisQ,524,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"['pickup', 'delivery']",40.742337,-73.867305,Roosevelt Island
FXgSgiLg6xgOO8zrG51mzg,322,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",40.6773587963142,-73.9861984489446,Lower East Side
2ocEotgscaDAEr6Ok2_XAA,71,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"['pickup', 'delivery']",40.70858,-73.94357,Lower East Side
2kPGo5wA33eBJj-OzA96tQ,188,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"['pickup', 'delivery']",40.68134,-73.9938279,Chinatown
fwH7iD4-xY2ABrlZznP8CA,415,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",40.77246055407929,-73.95538748145974,Lenox Hill
iQq4-DZDD-pwhOMXRK3j6A,191,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",40.711198,-73.950864,Lower East Side
mIhqKMgru4002wfrVW-Gfw,1372,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",40.72964636531206,-73.98620154365136,East Village
MHbxF-ZS918-ZoXKQPBEyg,354,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"['pickup', 'delivery']",40.743656,-73.9201782,Roosevelt Island
syNFp2qrQtXfH4bskQVgaA,160,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"['pickup', 'delivery']",40.74023348892918,-73.9962661,Flatiron
Hp1ZDTeJOP1NrY2aFtROgQ,368,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"['pickup', 'delivery']",40.745216,-73.95357,Tudor City
MdDj13LgIs0WdbIdiyqB7Q,451,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",40.72645222833495,-74.0017973317552,Greenwich Village
UZViRVpxNZvOM5KarmbT1g,1053,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'waffles', 'title': 'Waffles'}]",4.5,"['pickup', 'delivery']",40.71763,-73.99714,Little Italy
2ggi1luerd3Mf_C82JvCYg,4924,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",3.5,"['pickup', 'delivery']",40.7026459,-73.9932413,Chinatown
KXD44wWmrGf7mzyyr0bikw,678,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"['pickup', 'delivery']",40.760706,-73.986627,Midtown
uTXRhiUm5yXLLjC1oGy7ig,900,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"['pickup', 'delivery']",40.75634,-73.966489,Turtle Bay
qIOAlXCCYrwN0VxEEH-Tmw,1374,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['pickup', 'delivery']",40.7402927726298,-73.9940709810079,Flatiron
xI0H0K1MAq1U6NTp1xFreA,248,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"['pickup', 'delivery']",40.71748,-73.95843,Lower East Side
pZWhRtCJvTuwWoavaiCQrA,122,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'southern', 'title': 'Southern'}]",4.5,[],40.72545,-73.99269,Noho
l44CFBTejwL0ElKmkH7xQQ,457,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,[],40.734207418277244,-74.006519,West Village
53ZNJNrT91VgvrI0LFjLNQ,338,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,['delivery'],40.685007,-73.962943,Lower East Side
X0DNGKUQPjf0AfaXfXU2Qg,534,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'axethrowing', 'title': 'Axe Throwing'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,['delivery'],40.6790268,-73.983077,Lower East Side
Bb0h5Rs8ugSM2CjulRhfBw,623,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"['pickup', 'delivery']",40.72674,-73.98722,Noho
P9x0uX9nmPCph1mWM3k4vg,142,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.5,[],40.68309,-73.9928,Chinatown
6TIkBQs6D8IZ0uwpn7c_Pw,1419,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,"['pickup', 'restaurant_reservation', 'delivery']",40.72708,-73.98801,Noho
Vs-3byrsBYwd_Cnfl0CyFw,1847,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['pickup', 'restaurant_reservation', 'delivery']",40.7198118,-74.0083092,Tribeca
xhuDOqY9G5mPuSqBnMCaYw,384,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,['delivery'],40.6987126,-73.99263839731027,Chinatown
KrJ6m_TkxBAPPSNH-G7rvQ,182,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"['pickup', 'delivery']",40.69393,-73.96284,Lower East Side
Rgm8BwcoqfIVSl2QSEOhbQ,1076,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,['delivery'],40.73818,-73.98866,Flatiron
btLgjl8CEgW2wvB0ZI-Aqg,741,"[{'alias': 'russian', 'title': 'Russian'}]",4.0,"['pickup', 'delivery']",40.73888,-73.98851,Flatiron
tJHmKLn1lWpaPuZTZrDgsA,360,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"['pickup', 'delivery']",40.75189,-73.98517,Midtown
ip733nbgjaMMazfQ-Ibhgg,664,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['pickup', 'delivery']",40.721433,-73.995689,Little Italy
Gc7OVEIs4HodL4hw9U3C3w,212,"[{'alias': 'french', 'title': 'French'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"['pickup', 'delivery']",40.75407,-73.96623,Turtle Bay
6hKJePanmG9AxK4dfwgyyg,706,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,"['pickup', 'delivery']",40.75528,-73.96857,Turtle Bay
HD0e3eHwv573qHZOJJitWg,528,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,['delivery'],40.723543,-74.003199,Soho
SyvC0s3y0ZrtnLbwnvw7tw,1863,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",3.5,"['pickup', 'delivery']",40.731338,-73.990145,Flatiron
HWTH6QwatW6lcYaIWgw4Kg,237,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'irish', 'title': 'Irish'}]",4.0,['delivery'],40.6816498,-73.9765623,Lower East Side
wqYHhMnpdfUVGL5JI3Wi_A,1529,"[{'alias': 'ramen', 'title': 'Ramen'}]",3.5,"['pickup', 'delivery']",40.72058,-73.98454,Lower East Side
fEig4z0y_qCMRLvW7HRuqA,401,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"['pickup', 'delivery']",40.7393229,-73.9887163,Flatiron
MNNpsRXe7Wt5m3Jla9Wk0w,1081,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"['pickup', 'delivery']",40.7459065,-73.915103,Roosevelt Island
