,id,review_count,categories,rating,neighbourhood,count_of_businesses,scores
117,Be1Y-vAEMgo7lqL5alXgDA,335,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Noho,90,45.876288659793815
118,xtxcAUvrD4dWHJd0cwvW1A,926,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,West Village,60,30.412371134020617
119,j8cKSxr6aQ8qTx23FLyyiA,536,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,East Village,62,31.443298969072163
120,4zw8vEJNc4mcHh2ARzj2gw,195,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,Lower East Side,195,100.0
121,veku2cg2qaV-7MxwhOMBmg,876,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,Midtown,59,29.896907216494846
122,YtXl15Nv7TZvV3yIqbZc8A,1238,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,Midtown,59,29.896907216494846
123,twHJyFgUSd7wzioKQjE7Jw,1041,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,Soho,10,4.639175257731959
124,xQ445GaWVN5Aa3sFX9OoIg,2110,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,West Village,60,30.412371134020617
125,8NVN6Nldm7AGoGaABBZMRw,733,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Midtown South,47,23.711340206185564
126,qpkFmGyvbZv-g2fbwyNQUg,617,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,Noho,90,45.876288659793815
127,vWoT1h8E2eWvIdJqpuxfdg,498,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,Chinatown,82,41.75257731958763
128,JYNBy2r3LVhJbLHE1bASfg,2084,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Lincoln Square,28,13.917525773195877
129,z1OgXX3L9Ipl2mu-Hf4ADw,1221,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Clinton,38,19.072164948453608
130,YvWQMlMjtYmVmheH97tTlQ,779,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",4.5,Sutton Place,19,9.278350515463918
131,4Objcs7HXSGuzpb0SOa-Jw,1069,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,Greenwich Village,70,35.56701030927835
132,0yMlU3xbdawYFXmjNc0dhw,274,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,Clinton,38,19.072164948453608
133,ZgIfySJ3cnB1svoyJAiCzg,668,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,East Village,62,31.443298969072163
134,Aazjxg21VH2cncWYBAv68Q,711,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,Chinatown,82,41.75257731958763
135,6EArjn_iacj-yGVLTKWuEQ,808,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,Lower East Side,195,100.0
136,UuY1QCxWybMF0IMxAYG06w,784,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,Lower East Side,195,100.0
137,jjDsVuD7KbxnYV4jFnyftA,695,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,Midtown South,47,23.711340206185564
138,3eBV6HwWcdHzJW3sUH-2hw,788,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,Midtown,59,29.896907216494846
139,gUJ6pHYd_fp2Ypq377P_vA,1150,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",4.5,Stuyvesant Town,23,11.34020618556701
140,XsXLVWr1UZWVhKThNvNiaA,882,"[{'alias': 'szechuan', 'title': 'Szechuan'}]",4.5,Midtown,59,29.896907216494846
141,Vs8kQ4R381y27AH018gLpg,1473,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,Noho,90,45.876288659793815
142,gtXP0CmOnBbgfnff7VXa7A,477,"[{'alias': 'french', 'title': 'French'}]",4.0,West Village,60,30.412371134020617
143,MaoCNdHni6MLjM9iYQqHcg,133,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Turtle Bay,18,8.762886597938143
144,8SehQovJOuQDLbtzLLYLyw,796,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,West Village,60,30.412371134020617
145,EDucGBSfQ0YIbxdHS-KnCg,243,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",4.5,Flatiron,39,19.587628865979383
146,vyKBwzRdNX4yiJDIFv37iw,572,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,Stuyvesant Town,23,11.34020618556701
147,-9NO2IDCJMyNGZMAQ1-VQw,2457,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,Midtown South,47,23.711340206185564
148,00kdvS6FY0gTN5BV03tx5Q,396,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.5,Clinton,38,19.072164948453608
149,j9TdOBSQ1LRw8v3hW5fObQ,3170,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Lower East Side,195,100.0
150,NXg-oNpx0GYNiErdHb8L5A,622,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",4.5,Gramercy,16,7.731958762886598
151,a4WZUTKn90dOkeY38JHNjQ,807,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.0,Lower East Side,195,100.0
152,IjQ2yGUKkvP0JIldT9vRFQ,848,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",4.5,Midtown South,47,23.711340206185564
153,JION8hhg7q6zyayHYwhxIw,2550,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,West Village,60,30.412371134020617
154,REDWyPG0UJc5u8iU8mP6Hw,447,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,Midtown South,47,23.711340206185564
155,0GftSP2dRwEzujkv2VKIgA,1166,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'thai', 'title': 'Thai'}]",4.0,Chinatown,82,41.75257731958763
156,3xTQT7qjZJIxc-eBiFMerQ,772,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Civic Center,15,7.216494845360824
157,MKYhiSeXjahxh9O4Gqnimw,3299,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}]",4.0,Midtown South,47,23.711340206185564
158,0Q3xCYWK2N-wJfXjLa9dFg,498,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]",4.0,Civic Center,15,7.216494845360824
159,Jwb556DrGTEZryeV7XgZmQ,777,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",4.0,Noho,90,45.876288659793815
160,zEIt0xaPM9DIS-pc118O6A,1459,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,Little Italy,48,24.22680412371134
161,gl9UKHI6G-JhIBjjLFOhYA,281,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,Lower East Side,195,100.0
162,J3NT61-AH5d5Gu5tFJhYSw,547,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Noho,90,45.876288659793815
163,abZ-mEvF6Tj4hfyIg0lKwQ,681,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,Roosevelt Island,54,27.31958762886598
164,AFt1Qcec4_JNr6PWpkRYyw,333,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,Lower East Side,195,100.0
165,VIg6EKndVDPtGNbeth41Rg,173,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Lower East Side,195,100.0
166,0L03onqNwxWLrbb_FCK79A,2523,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,Roosevelt Island,54,27.31958762886598
167,uQ0kF3fiJFDm0oDVRaMBkw,140,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Roosevelt Island,54,27.31958762886598
168,gNGxh97n0NZgYG1Q_no9Kg,156,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.5,Little Italy,48,24.22680412371134
169,V-FCEicobl5Su-R7EVJQNA,1646,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,Greenwich Village,70,35.56701030927835
170,Pr-q47vsmM4aoc2t_Sfk8w,549,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.0,Lincoln Square,28,13.917525773195877
171,Brs_MJhAXe60iMnlpeqkKA,760,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.0,Noho,90,45.876288659793815
172,OqNmzS2N2I750zYgUC6IgA,836,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,Stuyvesant Town,23,11.34020618556701
173,ooYUO3Pq_qypc1NXFzeLYQ,1141,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,Tribeca,18,8.762886597938143
174,PjjpgjY_sdawJU1JHbyNTQ,647,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,East Village,62,31.443298969072163
175,McU7XI3HoWFELTDaGc1SEw,561,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,Lower East Side,195,100.0
176,ct58a_D8Z8DoJt7luB50wQ,300,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,Noho,90,45.876288659793815
177,vYGi3439teYg1wPzqVcHUA,839,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,Tribeca,18,8.762886597938143
178,AKHA6ZU8uM3vmLwH2hqH_A,538,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,Greenwich Village,70,35.56701030927835
179,c3D2ckzacnPtdGIM8tb-_w,1283,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Lincoln Square,28,13.917525773195877
180,ZjU9qd-RR55cEEKufmdN5Q,396,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,Noho,90,45.876288659793815
181,rU9cKxAVU4Gd_JhAqp_bTA,2031,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Financial District,44,22.164948453608247
182,SMrj71bWo1lomSbU8wXgyw,353,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.5,Noho,90,45.876288659793815
183,9WgsvzaiXNAmmQGD0uQxFQ,541,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,Lower East Side,195,100.0
184,L0XYugkXpuACPMQ451MB8g,352,"[{'alias': 'argentine', 'title': 'Argentine'}]",4.5,Financial District,44,22.164948453608247
185,m86CNmYThtzzWB3nPnrhbg,944,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,Greenwich Village,70,35.56701030927835
186,L7_MTRZyYp_i-cnH2CU4zQ,995,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Chinatown,82,41.75257731958763
187,rZ9OFoSqy8u4WECfh--ylg,1013,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,Midtown South,47,23.711340206185564
188,E_Rxnmim6J2ECFtU0QGlsQ,306,"[{'alias': 'cantonese', 'title': 'Cantonese'}]",4.0,Little Italy,48,24.22680412371134
189,ohLIPmzTysowInbte9XhMw,611,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Financial District,44,22.164948453608247
190,jYhbUh1TV7SCfPxjIhVpcg,1194,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Noho,90,45.876288659793815
191,GCAQmtRdNhqVit5KGJ46Qg,620,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Greenwich Village,70,35.56701030927835
192,15R8rx9SHKNVYBwgAuTyGA,242,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,Midtown,59,29.896907216494846
193,M-odQWSEfsR2mVEw7nKG-g,2343,"[{'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,Little Italy,48,24.22680412371134
194,7N6Jle8ovxzAiiwwtE77Yw,146,"[{'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,Murray Hill,23,11.34020618556701
195,l4fwf8VwAokv3MWT45Ab7g,786,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'african', 'title': 'African'}]",4.5,Lower East Side,195,100.0
196,pk89jzL1RsE9U0thf_z6tw,1822,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Tribeca,18,8.762886597938143
197,diX-SHOYXgGzEEYMCLxaCw,120,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Lower East Side,195,100.0
198,f7apP8A_0_KqcGQTK4V2TQ,872,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.0,Sutton Place,19,9.278350515463918
199,CrvXivXCs4rufuDgXydTng,274,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Clinton,38,19.072164948453608
200,w9I5sGHkwOyLe1yFQ0XBeg,105,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",5.0,Lower East Side,195,100.0
201,m6sYBuozGY1JhnHlBf1Bzg,1127,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,Greenwich Village,70,35.56701030927835
202,9pI_G9xGiTY4YCcfe9eoPA,459,"[{'alias': 'french', 'title': 'French'}]",4.0,Chinatown,82,41.75257731958763
203,xzN2k19JXDYjOWAhNw62aw,357,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.5,Tribeca,18,8.762886597938143
204,HZWHBfeuP4Fb6y8b8uqnbA,1990,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,Lincoln Square,28,13.917525773195877
205,0ASfmKBIeJlTO6IzES6rzw,370,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,Greenwich Village,70,35.56701030927835
206,md5mjDamLsh1uxHDU9PfGA,171,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,Flatiron,39,19.587628865979383
207,ZgU1Jmw9Itx_bEveDXtiFA,369,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,Tudor City,8,3.608247422680412
208,7NqFIuXuRwm6WuuseLxAVw,1081,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,Financial District,44,22.164948453608247
209,D-E4HgANyW_PFEOLzTsLvw,143,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,Noho,90,45.876288659793815
210,A0saPXtRGKl-SVJGQyQAOw,917,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,Civic Center,15,7.216494845360824
211,nD7Hcq5aaCASbWzc0-Sg3A,891,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,East Village,62,31.443298969072163
212,XEugUtbw4rRmGr9S1XA-aQ,2015,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'spanish', 'title': 'Spanish'}]",4.0,West Village,60,30.412371134020617
213,ONQRhDuWv0e9R5xOiI7YAA,1357,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,Clinton,38,19.072164948453608
214,oLA02lMIfgvbYquvXzkARw,1603,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,Midtown,59,29.896907216494846
215,0ALbdMnTBX0vkSPLzIDMlw,436,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,Flatiron,39,19.587628865979383
216,7gZGVdqMch7ls0IGO3DijQ,676,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",4.5,Upper East Side,4,1.5463917525773196
217,pil3w2-2REoXBwEToYZ_tQ,299,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,Greenwich Village,70,35.56701030927835
218,0ROpM3UcZhprN6dhwK2Hsw,296,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,East Village,62,31.443298969072163
219,Xu8H24NxJJxEE-9wGp_AMA,431,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.5,Clinton,38,19.072164948453608
220,scjoZtbTQHi35xhAlUm2iQ,795,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,Midtown,59,29.896907216494846
221,eWMuXtaBzf0H5u0Vf_zpjw,309,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'diners', 'title': 'Diners'}]",4.5,Greenwich Village,70,35.56701030927835
222,b42PcC1nCP602fiXF0a9Xg,341,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",4.0,Financial District,44,22.164948453608247
223,EY5ot4Z1tgbDC-TZXIcRjQ,499,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,Lower East Side,195,100.0
224,ZamvzoxEKiJEboO0ZUdogw,186,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,Little Italy,48,24.22680412371134
225,20LSOx_4K2wghTsUx4gSsg,701,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,Roosevelt Island,54,27.31958762886598
226,k2sHdf6WeY22pK3hs6mtqA,352,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Midtown South,47,23.711340206185564
227,Z2sNzskjS8Ck0plppRBJIg,1097,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,Little Italy,48,24.22680412371134
228,zyxI5ko5Dpkqi9q5oSGa9w,300,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,Financial District,44,22.164948453608247
229,6gDUVNZo0E9lxO2DkAhHOQ,523,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Tribeca,18,8.762886597938143
230,XHhRAKq6DArQXYhkgvwaow,648,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",4.0,Noho,90,45.876288659793815
231,MGd6HFEq1ALD58XWNviSXw,476,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.0,Chinatown,82,41.75257731958763
232,x9ADy3a--S_6Oqn_1KLipA,1535,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,Midtown South,47,23.711340206185564
233,FXBrt0VpeBRengdd4fBOZw,307,"[{'alias': 'austrian', 'title': 'Austrian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Lower East Side,195,100.0
234,zekbMn7KWtzxTFLtfEqb1w,925,"[{'alias': 'cuban', 'title': 'Cuban'}]",4.5,Roosevelt Island,54,27.31958762886598
235,rHmeJVffuj96M7jbB-wWgw,994,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,West Village,60,30.412371134020617
236,Zk8UgB9MDoIHWFYgAxNlIQ,246,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Lower East Side,195,100.0
237,xTnivXEdEtXrnhp-z4JGvg,812,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,Financial District,44,22.164948453608247
238,CfWe636m2CAUg4FAdl_zVQ,1424,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,East Harlem,4,1.5463917525773196
239,vRqj40pRwz0OHHRVgOdgRg,439,"[{'alias': 'british', 'title': 'British'}]",4.0,Flatiron,39,19.587628865979383
240,KFnr0CGsHQ2ABFHbLNtobQ,2741,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,Sutton Place,19,9.278350515463918
241,50fWXrNECQQYght4ZWeBXQ,604,"[{'alias': 'fondue', 'title': 'Fondue'}, {'alias': 'french', 'title': 'French'}]",4.5,Soho,10,4.639175257731959
242,l7Z0p-PkSwIDPLPY1TRl8A,492,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,Noho,90,45.876288659793815
243,UZViRVpxNZvOM5KarmbT1g,1056,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'waffles', 'title': 'Waffles'}]",4.5,Little Italy,48,24.22680412371134
244,CCBy_QYHbTtPrAKHS3pqHg,294,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'falafel', 'title': 'Falafel'}]",5.0,Lower East Side,195,100.0
